timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1559778357299,12764,vídeo,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: www.youtube.com:443 failed to respond,Usuarios esperados 1-10,text,false,,2085,0,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,0,0,2822
1559778362794,7354,vídeo,200,OK,Usuarios esperados 1-9,text,true,,217644,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1063,0,794
1559778360946,9385,vídeo,200,OK,Usuarios esperados 1-38,text,true,,217844,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2385,0,1848
1559778351236,19108,página,200,OK,Usuarios esperados 1-26,text,true,,422350,119,50,50,https://www.youtube.com/,1753,0,1588
1559778358206,12146,página,200,OK,Usuarios esperados 1-14,text,true,,421636,119,50,50,https://www.youtube.com/,2187,0,1686
1559778349288,21323,página,200,OK,Usuarios esperados 1-13,text,true,,357524,119,50,50,https://www.youtube.com/,6038,0,5769
1559778324748,46419,página,200,OK,Usuarios esperados 1-29,text,true,,485021,119,50,50,https://www.youtube.com/,2503,0,828
1559778349276,21900,página,200,OK,Usuarios esperados 1-5,text,true,,398558,119,50,50,https://www.youtube.com/,6052,0,5781
1559778360671,10763,vídeo,200,OK,Usuarios esperados 1-7,text,true,,215407,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1073,0,688
1559778358995,12444,página,200,OK,Usuarios esperados 1-37,text,true,,400793,119,50,50,https://www.youtube.com/,1175,0,930
1559778358434,13257,página,200,OK,Usuarios esperados 1-17,text,true,,458293,119,50,50,https://www.youtube.com/,1459,0,1145
1559778366624,5331,vídeo,200,OK,Usuarios esperados 1-34,text,true,,213209,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2033,0,624
1559778364166,8076,vídeo,200,OK,Usuarios esperados 1-39,text,true,,216772,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1351,0,1072
1559778364708,7675,vídeo,200,OK,Usuarios esperados 1-36,text,true,,218425,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2177,0,806
1559778333285,39500,página,200,OK,Usuarios esperados 1-20,text,true,,466543,119,50,50,https://www.youtube.com/,1706,0,1430
1559778352294,20493,página,200,OK,Usuarios esperados 1-46,text,true,,421334,119,50,50,https://www.youtube.com/,2483,0,1916
1559778360706,12352,vídeo,200,OK,Usuarios esperados 1-12,text,true,,216901,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2082,0,1049
1559778360125,12935,página,200,OK,Usuarios esperados 1-11,text,true,,323352,119,50,50,https://www.youtube.com/,1361,0,835
1559778362802,11642,vídeo,200,OK,Usuarios esperados 1-41,text,true,,218347,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1017,0,787
1559778369291,5222,vídeo,200,OK,Usuarios esperados 1-22,text,true,,215040,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1885,0,1594
1559778363554,11421,vídeo,200,OK,Usuarios esperados 1-25,text,true,,214190,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,838,0,473
1559778363086,12468,página,200,OK,Usuarios esperados 1-40,text,true,,362662,119,50,50,https://www.youtube.com/,2433,0,2152
1559778371439,4123,vídeo,200,OK,Usuarios esperados 1-37,text,true,,215695,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1345,0,520
1559778368374,7198,vídeo,200,OK,Usuarios esperados 1-33,text,true,,214343,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1388,0,850
1559778366362,9766,vídeo,200,OK,Usuarios esperados 1-43,text,true,,214451,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3399,0,2863
1559778368384,7788,vídeo,200,OK,Usuarios esperados 1-24,text,true,,217207,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1125,0,599
1559778370353,6092,vídeo,200,OK,Usuarios esperados 1-14,text,true,,218186,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1084,0,819
1559778368356,8335,vídeo,200,OK,Usuarios esperados 1-15,text,true,,215880,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1525,0,867
1559778363059,13843,página,200,OK,Usuarios esperados 1-50,text,true,,346255,119,50,50,https://www.youtube.com/,1663,0,1335
1559778359596,17344,página,200,OK,Usuarios esperados 1-31,text,true,,465961,119,50,50,https://www.youtube.com/,1170,0,957
1559778366101,10843,vídeo,200,OK,Usuarios esperados 1-4,text,true,,217240,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,790,0,525
1559778366339,10872,vídeo,200,OK,Usuarios esperados 1-47,text,true,,217578,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1283,0,900
1559778370345,7225,vídeo,200,OK,Usuarios esperados 1-26,text,true,,214771,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1092,0,826
1559778360669,17451,página,200,OK,Usuarios esperados 1-44,text,true,,414154,119,50,50,https://www.youtube.com/,1630,0,1331
1559778371692,6436,vídeo,200,OK,Usuarios esperados 1-17,text,true,,214587,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3906,0,3581
1559778365518,12876,vídeo,200,OK,Usuarios esperados 1-18,text,true,,217261,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1105,0,545
1559778375554,3789,vídeo,200,OK,Usuarios esperados 1-40,text,true,,215780,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1389,0,866
1559778371168,8429,vídeo,200,OK,Usuarios esperados 1-29,text,true,,215938,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1516,0,533
1559778363336,16824,página,200,OK,Usuarios esperados 1-19,text,true,,422138,119,50,50,https://www.youtube.com/,2183,0,1901
1559778366339,14918,página,200,OK,Usuarios esperados 1-35,text,true,,437876,119,50,50,https://www.youtube.com/,6731,0,6449
1559778372788,8718,vídeo,200,OK,Usuarios esperados 1-46,text,true,,217399,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,847,0,560
1559778365805,15707,vídeo,200,OK,Usuarios esperados 1-8,text,true,,217015,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1082,0,485
1559778371957,9830,página,200,OK,Usuarios esperados 1-34,text,true,,422235,119,50,50,https://www.youtube.com/,1676,0,1378
1559778376940,5388,vídeo,200,OK,Usuarios esperados 1-31,text,true,,219600,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1459,0,1190
1559778378120,4216,vídeo,200,OK,Usuarios esperados 1-44,text,true,,218107,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1141,0,872
1559778371435,11688,página,200,OK,Usuarios esperados 1-7,text,true,,331448,119,50,50,https://www.youtube.com/,2199,0,1900
1559778364144,20289,página,200,OK,Usuarios esperados 1-45,text,true,,454594,119,50,50,https://www.youtube.com/,2501,0,2211
1559778378396,6306,página,200,OK,Usuarios esperados 1-18,text,true,,382785,119,50,50,https://www.youtube.com/,2016,0,1209
1559778374445,10268,página,200,OK,Usuarios esperados 1-41,text,true,,445596,119,50,50,https://www.youtube.com/,1948,0,1421
1559778366363,18367,página,200,OK,Usuarios esperados 1-3,text,true,,465509,119,50,50,https://www.youtube.com/,1990,0,1464
1559778370611,14416,vídeo,200,OK,Usuarios esperados 1-13,text,true,,217464,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,828,0,556
1559778372787,12473,vídeo,200,OK,Usuarios esperados 1-20,text,true,,217971,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2761,0,2186
1559778371176,14137,vídeo,200,OK,Usuarios esperados 1-5,text,true,,217067,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1619,0,524
1559778381786,4006,vídeo,200,OK,Usuarios esperados 1-34,text,true,,216865,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,815,0,427
1559778364142,21924,página,200,OK,Usuarios esperados 1-2,text,true,,413551,119,50,50,https://www.youtube.com/,2172,0,1793
1559778376946,9131,página,200,OK,Usuarios esperados 1-4,text,true,,425605,119,50,50,https://www.youtube.com/,1381,0,1156
1559778375562,10519,página,200,OK,Usuarios esperados 1-37,text,true,,426267,119,50,50,https://www.youtube.com/,1382,0,866
1559778377212,9105,página,200,OK,Usuarios esperados 1-47,text,true,,470376,119,50,50,https://www.youtube.com/,2388,0,1186
1559778381258,5084,vídeo,200,OK,Usuarios esperados 1-35,text,true,,218171,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1066,0,250
1559778380160,6199,vídeo,200,OK,Usuarios esperados 1-19,text,true,,217020,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1335,0,563
1559778376903,9711,vídeo,200,OK,Usuarios esperados 1-50,text,true,,216037,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,4593,0,4415
1559778373072,13822,vídeo,200,OK,Usuarios esperados 1-11,text,true,,218727,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1397,0,560
1559778383122,4062,vídeo,200,OK,Usuarios esperados 1-7,text,true,,213419,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1317,0,525
1559778372244,15208,página,200,OK,Usuarios esperados 1-39,text,true,,441081,119,50,50,https://www.youtube.com/,1940,0,1415
1559778364268,23647,página,200,OK,Usuarios esperados 1-49,text,true,,437710,119,50,50,https://www.youtube.com/,2352,0,1816
1559778360685,27574,página,200,OK,Usuarios esperados 1-23,text,true,,455273,119,50,50,https://www.youtube.com/,5745,0,5389
1559778379597,8892,página,200,OK,Usuarios esperados 1-29,text,true,,421792,119,50,50,https://www.youtube.com/,2732,0,2444
1559778367283,21264,página,200,OK,Usuarios esperados 1-30,text,true,,461873,119,50,50,https://www.youtube.com/,6059,0,5513
1559778384434,4115,vídeo,200,OK,Usuarios esperados 1-45,text,true,,214101,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1370,0,1077
1559778374977,13669,página,200,OK,Usuarios esperados 1-25,text,true,,470794,119,50,50,https://www.youtube.com/,1149,0,773
1559778384713,3970,vídeo,200,OK,Usuarios esperados 1-41,text,true,,218033,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1088,0,555
1559778384730,4357,vídeo,200,OK,Usuarios esperados 1-3,text,true,,213887,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1345,0,781
1559778376692,12416,página,200,OK,Usuarios esperados 1-15,text,true,,418488,119,50,50,https://www.youtube.com/,1703,0,1410
1559778366348,23008,página,200,OK,Usuarios esperados 1-28,text,true,,390002,119,50,50,https://www.youtube.com/,6721,0,6348
1559778375572,13791,página,200,OK,Usuarios esperados 1-33,text,true,,458000,119,50,50,https://www.youtube.com/,1990,0,1110
1559778363065,27077,página,200,OK,Usuarios esperados 1-16,text,true,,470015,119,50,50,https://www.youtube.com/,2730,0,1622
1559778376130,14024,página,200,OK,Usuarios esperados 1-43,text,true,,453528,119,50,50,https://www.youtube.com/,5118,0,4593
1559778376173,14233,página,200,OK,Usuarios esperados 1-24,text,true,,466478,119,50,50,https://www.youtube.com/,6296,0,6126
1559778378129,12282,página,200,OK,Usuarios esperados 1-17,text,true,,470012,119,50,50,https://www.youtube.com/,2408,0,2111
1559778386102,4869,vídeo,200,OK,Usuarios esperados 1-37,text,true,,216267,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,797,0,512
1559778379343,12495,página,200,OK,Usuarios esperados 1-40,text,true,,422645,119,50,50,https://www.youtube.com/,2158,0,1633
1559778386076,5985,vídeo,200,OK,Usuarios esperados 1-4,text,true,,214128,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,825,0,546
1559778386066,6239,vídeo,200,OK,Usuarios esperados 1-2,text,true,,213748,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1115,0,557
1559778387451,4861,vídeo,200,OK,Usuarios esperados 1-39,text,true,,215187,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1678,0,1351
1559778386317,6243,vídeo,200,OK,Usuarios esperados 1-47,text,true,,218108,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,583,0,312
1559778360684,32426,página,200,OK,Usuarios esperados 1-21,text,true,,417465,119,50,50,https://www.youtube.com/,5940,0,5402
1559778366085,27033,página,200,OK,Usuarios esperados 1-32,text,true,,472716,119,50,50,https://www.youtube.com/,5085,0,4801
1559778388491,4658,vídeo,200,OK,Usuarios esperados 1-29,text,true,,217613,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1394,0,611
1559778389108,5088,vídeo,200,OK,Usuarios esperados 1-15,text,true,,214035,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1307,0,803
1559778370148,24050,página,200,OK,Usuarios esperados 1-9,text,true,,366410,119,50,50,https://www.youtube.com/,4032,0,3409
1559778365244,28978,página,200,OK,Usuarios esperados 1-48,text,true,,454435,119,50,50,https://www.youtube.com/,1378,0,841
1559778384703,9747,vídeo,200,OK,Usuarios esperados 1-18,text,true,,215015,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2189,0,808
1559778374514,19952,página,200,OK,Usuarios esperados 1-22,text,true,,440868,119,50,50,https://www.youtube.com/,2694,0,2416
1559778370332,24135,página,200,OK,Usuarios esperados 1-38,text,true,,386070,119,50,50,https://www.youtube.com/,1764,0,1103
1559778372385,22092,página,200,OK,Usuarios esperados 1-36,text,true,,394879,119,50,50,https://www.youtube.com/,1248,0,952
1559778385027,9449,página,200,OK,Usuarios esperados 1-13,text,true,,445943,119,50,50,https://www.youtube.com/,2692,0,2147
1559778385260,10023,página,200,OK,Usuarios esperados 1-20,text,true,,425625,119,50,50,https://www.youtube.com/,2201,0,1915
1559778385313,9982,página,200,OK,Usuarios esperados 1-5,text,true,,470179,119,50,50,https://www.youtube.com/,1321,0,1032
1559778385793,9773,página,200,OK,Usuarios esperados 1-34,text,true,,409307,119,50,50,https://www.youtube.com/,1107,0,831
1559778389364,6482,vídeo,200,OK,Usuarios esperados 1-33,text,true,,215530,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2684,0,1041
1559778382335,13523,página,200,OK,Usuarios esperados 1-44,text,true,,386596,119,50,50,https://www.youtube.com/,4284,0,3863
1559778387916,8214,vídeo,200,OK,Usuarios esperados 1-49,text,true,,215878,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1059,0,884
1559778386615,9515,página,200,OK,Usuarios esperados 1-50,text,true,,401797,119,50,50,https://www.youtube.com/,1908,0,1429
1559778390172,6248,vídeo,200,OK,Usuarios esperados 1-43,text,true,,218080,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,2652,0,2127
1559778376445,20239,página,200,OK,Usuarios esperados 1-14,text,true,,449923,119,50,50,https://www.youtube.com/,1389,0,947
1559778390407,6553,vídeo,200,OK,Usuarios esperados 1-24,text,true,,215760,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,807,0,562
1559778388549,8412,vídeo,200,OK,Usuarios esperados 1-30,text,true,,218076,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,809,0,387
1559778388258,8967,vídeo,200,OK,Usuarios esperados 1-23,text,true,,217594,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,5678,0,4862
1559778389357,7872,vídeo,200,OK,Usuarios esperados 1-28,text,true,,217052,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1612,0,792
1559778388646,8672,vídeo,200,OK,Usuarios esperados 1-25,text,true,,215836,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,716,0,289
1559778390412,7105,vídeo,200,OK,Usuarios esperados 1-17,text,true,,218036,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,3793,0,3504
1559778391839,6259,vídeo,200,OK,Usuarios esperados 1-40,text,true,,214163,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1005,0,673
1559778393120,5238,vídeo,200,OK,Usuarios esperados 1-32,text,true,,218183,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1087,0,810
1559778377571,21599,página,200,OK,Usuarios esperados 1-26,text,true,,457676,119,50,50,https://www.youtube.com/,4217,0,3933
1559778393111,6336,vídeo,200,OK,Usuarios esperados 1-21,text,true,,214612,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1095,0,821
1559778388551,11169,página,200,OK,Usuarios esperados 1-45,text,true,,406176,119,50,50,https://www.youtube.com/,1605,0,1280
1559778390142,9588,vídeo,200,OK,Usuarios esperados 1-16,text,true,,218447,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1048,0,802
1559778392314,8083,página,200,OK,Usuarios esperados 1-39,text,true,,437608,119,50,50,https://www.youtube.com/,1620,0,1339
1559778394478,6201,vídeo,200,OK,Usuarios esperados 1-13,text,true,,214606,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1372,0,1085
1559778394198,6482,vídeo,200,OK,Usuarios esperados 1-9,text,true,,215043,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1546,0,1364
1559778360667,40022,página,200,OK,Usuarios esperados 1-6,text,true,,433963,119,50,50,https://www.youtube.com/,5449,0,5276
1559778386360,14333,página,200,OK,Usuarios esperados 1-19,text,true,,461438,119,50,50,https://www.youtube.com/,2770,0,2442
1559778394477,6217,vídeo,200,OK,Usuarios esperados 1-36,text,true,,213220,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1381,0,868
1559778387185,14442,página,200,OK,Usuarios esperados 1-7,text,true,,514538,119,50,50,https://www.youtube.com/,1936,0,1615
1559778386343,15416,página,200,OK,Usuarios esperados 1-35,text,true,,398671,119,50,50,https://www.youtube.com/,2307,0,1993
1559778395285,6759,vídeo,200,OK,Usuarios esperados 1-20,text,true,,217906,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1411,0,571
1559778390973,11299,página,200,OK,Usuarios esperados 1-37,text,true,,406202,119,50,50,https://www.youtube.com/,1329,0,1075
1559778394198,8078,página,200,OK,Usuarios esperados 1-15,text,true,,378569,119,50,50,https://www.youtube.com/,1915,0,1075
1559778381513,20765,página,200,OK,Usuarios esperados 1-8,text,true,,448960,119,50,50,https://www.youtube.com/,4567,0,4260
1559778369930,32646,página,200,OK,Usuarios esperados 1-1,text,true,,397838,119,50,50,https://www.youtube.com/,1166,0,954
1559778370064,32519,página,200,OK,Usuarios esperados 1-10,text,true,,435114,119,50,50,https://www.youtube.com/,3276,0,2734
1559778373059,29949,página,200,OK,Usuarios esperados 1-12,text,true,,352174,119,50,50,https://www.youtube.com/,2808,0,2505
1559778393150,9988,página,200,OK,Usuarios esperados 1-29,text,true,,427298,119,50,50,https://www.youtube.com/,1330,0,1049
1559778382329,21080,página,200,OK,Usuarios esperados 1-31,text,true,,453502,119,50,50,https://www.youtube.com/,9167,0,8667
1559778395297,8130,vídeo,200,OK,Usuarios esperados 1-5,text,true,,214812,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1230,0,560
1559778394468,10043,vídeo,200,OK,Usuarios esperados 1-38,text,true,,216642,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1331,0,817
1559778395568,8946,vídeo,200,OK,Usuarios esperados 1-34,text,true,,214986,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1649,0,1129
1559778392063,13530,página,200,OK,Usuarios esperados 1-4,text,true,,398150,119,50,50,https://www.youtube.com/,1320,0,1034
1559778392307,13426,página,200,OK,Usuarios esperados 1-2,text,true,,495797,119,50,50,https://www.youtube.com/,1587,0,1348
1559778401628,4526,vídeo,200,OK,Usuarios esperados 1-7,text,true,,214861,138,50,50,https://www.youtube.com/watch?v=wmiIUN-7qhE,1226,0,399
1559778394467,11927,vídeo,200,OK,Usuarios esperados 1-22,text,true,,216617,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1387,0,1096
1559778381506,24894,página,200,OK,Usuarios esperados 1-46,text,true,,493309,119,49,49,https://www.youtube.com/,4831,0,4535
1559778396961,9443,página,200,OK,Usuarios esperados 1-24,text,true,,410140,119,49,49,https://www.youtube.com/,2213,0,1921
1559778402583,4094,vídeo,200,OK,Usuarios esperados 1-10,text,true,,215411,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,755,0,538
1559778394224,12454,vídeo,200,OK,Usuarios esperados 1-48,text,true,,215048,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1628,0,1339
1559778389089,17592,página,200,OK,Usuarios esperados 1-3,text,true,,401272,119,49,49,https://www.youtube.com/,7557,0,7328
1559778396684,10249,vídeo,200,OK,Usuarios esperados 1-14,text,true,,214786,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1146,0,803
1559778395865,11072,vídeo,200,OK,Usuarios esperados 1-44,text,true,,215360,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1625,0,1089
1559778400689,6844,vídeo,200,OK,Usuarios esperados 1-6,text,true,,217775,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,2156,0,529
1559778388685,19132,página,200,OK,Usuarios esperados 1-41,text,true,,465137,119,49,49,https://www.youtube.com/,1724,0,1201
1559778400694,7911,vídeo,200,OK,Usuarios esperados 1-19,text,true,,217142,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1072,0,524
1559778392562,16649,página,200,OK,Usuarios esperados 1-47,text,true,,454662,119,49,49,https://www.youtube.com/,6352,0,5534
1559778401760,7718,vídeo,200,OK,Usuarios esperados 1-35,text,true,,213962,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1355,0,822
1559778402273,7215,vídeo,200,OK,Usuarios esperados 1-37,text,true,,218064,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,873,0,569
1559778403008,7946,vídeo,200,OK,Usuarios esperados 1-12,text,true,,218124,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1782,0,1395
1559778402276,8679,vídeo,200,OK,Usuarios esperados 1-15,text,true,,217864,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,2270,0,1950
1559778400397,11433,vídeo,200,OK,Usuarios esperados 1-39,text,true,,217585,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,812,0,311
1559778399731,12919,página,200,OK,Usuarios esperados 1-16,text,true,,378894,119,49,49,https://www.youtube.com/,1297,0,950
1559778399170,13483,vídeo,200,OK,Usuarios esperados 1-26,text,true,,214718,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,939,0,564
1559778369762,43017,página,200,OK,Usuarios esperados 1-42,text,true,,429924,119,49,49,https://www.youtube.com/,1943,0,1653
1559778405724,7220,vídeo,200,OK,Usuarios esperados 1-2,text,true,,218032,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,953,0,675
1559778402045,10945,página,200,OK,Usuarios esperados 1-20,text,true,,434851,119,49,49,https://www.youtube.com/,2182,0,1356
1559778402280,11839,vídeo,200,OK,Usuarios esperados 1-8,text,true,,216751,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,2240,0,1944
1559778407808,6311,vídeo,200,OK,Usuarios esperados 1-41,text,true,,215423,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,2876,0,1907
1559778403138,11528,vídeo,200,OK,Usuarios esperados 1-29,text,true,,217348,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1440,0,1222
1559778399720,14961,vídeo,200,OK,Usuarios esperados 1-45,text,true,,216870,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,962,0,653
1559778386894,28070,página,200,OK,Usuarios esperados 1-11,text,true,,479340,119,49,49,https://www.youtube.com/,5407,0,5111
1559778403411,12385,vídeo,200,OK,Usuarios esperados 1-31,text,true,,216653,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,4703,0,4391
1559778397319,18486,página,200,OK,Usuarios esperados 1-25,text,true,,426027,119,49,49,https://www.youtube.com/,1851,0,1306
1559778409211,6870,vídeo,200,OK,Usuarios esperados 1-47,text,true,,216481,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,4108,0,3751
1559778402577,13777,vídeo,200,OK,Usuarios esperados 1-1,text,true,,218462,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,4112,0,3001
1559778406391,9966,vídeo,200,OK,Usuarios esperados 1-46,text,true,,217027,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,827,0,512
1559778412989,3381,vídeo,200,OK,Usuarios esperados 1-20,text,true,,216703,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1401,0,986
1559778399448,17213,página,200,OK,Usuarios esperados 1-21,text,true,,445988,119,49,49,https://www.youtube.com/,1488,0,946
1559778412650,4232,vídeo,200,OK,Usuarios esperados 1-16,text,true,,214604,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1220,0,934
1559778395848,21048,página,200,OK,Usuarios esperados 1-33,text,true,,429140,119,49,49,https://www.youtube.com/,5915,0,5367
1559778394452,23256,página,200,OK,Usuarios esperados 1-18,text,true,,466576,119,49,49,https://www.youtube.com/,5921,0,5652
1559778406668,11037,página,200,OK,Usuarios esperados 1-10,text,true,,434365,119,49,49,https://www.youtube.com/,2795,0,1392
1559778398360,19391,página,200,OK,Usuarios esperados 1-32,text,true,,445852,119,49,49,https://www.youtube.com/,1375,0,1119
1559778406668,11287,página,200,OK,Usuarios esperados 1-48,text,true,,401817,119,49,49,https://www.youtube.com/,2523,0,1920
1559778397230,21012,página,200,OK,Usuarios esperados 1-28,text,true,,402487,119,49,49,https://www.youtube.com/,3713,0,3348
1559778406928,11584,página,200,OK,Usuarios esperados 1-44,text,true,,431020,119,49,49,https://www.youtube.com/,6011,0,5461
1559778406395,12886,vídeo,200,OK,Usuarios esperados 1-24,text,true,,217183,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,781,0,527
1559778412778,7101,vídeo,200,OK,Usuarios esperados 1-42,text,true,,217304,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1904,0,1616
1559778397518,22641,página,200,OK,Usuarios esperados 1-17,text,true,,409989,119,49,49,https://www.youtube.com/,1909,0,1641
1559778409487,10906,página,200,OK,Usuarios esperados 1-37,text,true,,400785,119,49,49,https://www.youtube.com/,3474,0,2089
1559778405583,15300,vídeo,200,OK,Usuarios esperados 1-4,text,true,,216528,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1627,0,535
1559778407524,13759,página,200,OK,Usuarios esperados 1-6,text,true,,453425,119,49,49,https://www.youtube.com/,2198,0,1351
1559778396132,25439,página,200,OK,Usuarios esperados 1-49,text,true,,398390,119,49,49,https://www.youtube.com/,1599,0,1355
1559778414130,8320,página,200,OK,Usuarios esperados 1-41,text,true,,461477,119,49,49,https://www.youtube.com/,1396,0,841
1559778414967,7799,vídeo,200,OK,Usuarios esperados 1-11,text,true,,217390,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1394,0,833
1559778410954,12078,página,200,OK,Usuarios esperados 1-15,text,true,,433531,119,49,49,https://www.youtube.com/,4571,0,4001
1559778415805,7374,vídeo,200,OK,Usuarios esperados 1-25,text,true,,218063,138,49,49,https://www.youtube.com/watch?v=wmiIUN-7qhE,1898,0,555
1559778408605,15234,página,200,OK,Usuarios esperados 1-19,text,true,,413922,119,49,49,https://www.youtube.com/,1815,0,975
1559778411830,12036,página,200,OK,Usuarios esperados 1-39,text,true,,449013,119,49,49,https://www.youtube.com/,4537,0,4250
